,ID,제품,대분류,중분류,소분류,브랜드,price(mean)
12688,12688,B002-02991-00002,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,7676.160647448654
12689,12689,B002-02991-00003,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,6545.859411370182
12690,12690,B002-02991-00004,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,6246.843479687647
12691,12691,B002-02991-00005,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,3394.850983609598
12692,12692,B002-02991-00006,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,3540.5826699383165
12693,12693,B002-02991-00007,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02991,9000.0
12694,12694,B002-02991-00008,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,6067.840909090909
12695,12695,B002-02991-00009,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,6262.966328961735
12696,12696,B002-02991-00010,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02991,3294.991582491583
12697,12697,B002-02991-00012,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02991,8208.253968253968
12698,12698,B002-02991-00014,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02991,1000.0
12699,12699,B002-02992-00001,B002-C001-0004,B002-C002-0009,B002-C003-0047,B002-02992,18341.463414634145
12700,12700,B002-02993-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02993,24057.894736842107
12701,12701,B002-02994-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02994,13203.698601157295
12702,12702,B002-02994-00002,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02994,17097.354532163743
12703,12703,B002-02994-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02994,17582.305708276217
12704,12704,B002-02994-00004,B002-C001-0004,B002-C002-0009,B002-C003-0047,B002-02994,20208.787878787876
12705,12705,B002-02995-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02995,32410.360360360366
12706,12706,B002-02995-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02995,20355.20186335404
12707,12707,B002-02996-00001,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02996,8900.0
12708,12708,B002-02997-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02997,4271.428571428571
12709,12709,B002-02998-00001,B002-C001-0004,B002-C002-0009,B002-C003-0047,B002-02998,13500.0
12710,12710,B002-03001-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03001,10509.82646835195
12711,12711,B002-03002-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03002,8500.0
12712,12712,B002-03003-00001,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03003,9800.0
12713,12713,B002-03003-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03003,9800.0
12714,12714,B002-03004-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03004,660.0
12715,12715,B002-03004-00002,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03004,660.0
12716,12716,B002-03004-00003,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03004,660.0
12717,12717,B002-03004-00004,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03004,660.0
12718,12718,B002-03005-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03005,7814.964073362988
12719,12719,B002-03005-00002,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03005,5375.208835341366
12720,12720,B002-03006-00001,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,3212.3413998034916
12721,12721,B002-03006-00002,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2907.5230124366626
12722,12722,B002-03006-00003,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,4416.021673672648
12723,12723,B002-03006-00004,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,4600.0
12724,12724,B002-03006-00005,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,5076.388888888889
12725,12725,B002-03006-00006,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2608.0231657301374
12726,12726,B002-03006-00007,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2898.298785775543
12727,12727,B002-03006-00008,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2748.9261517247887
12728,12728,B002-03006-00009,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,3042.3155067580315
12729,12729,B002-03006-00010,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,1642.6106417032681
12730,12730,B002-03006-00011,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,5653.275310283185
12731,12731,B002-03006-00012,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,5614.3575418994415
12732,12732,B002-03006-00013,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2507.549559471366
12733,12733,B002-03006-00014,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,3206.8613879625977
12734,12734,B002-03006-00016,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2380.1895424836603
12735,12735,B002-03006-00017,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2637.1176586761007
12736,12736,B002-03006-00018,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,3495.22062732589
12737,12737,B002-03006-00019,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,5026.666666666667
12738,12738,B002-03006-00020,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,2635.0
12739,12739,B002-03006-00021,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,3461.2019579541256
12740,12740,B002-03006-00024,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03006,4405.882352941177
12741,12741,B002-03007-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03007,7396.308398970778
12742,12742,B002-03007-00002,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03007,717.2598278288211
12743,12743,B002-03007-00003,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03007,2905.5454545454545
12744,12744,B002-03007-00004,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03007,2506.671229564087
12745,12745,B002-03007-00005,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03007,6723.508634222921
12746,12746,B002-03007-00006,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03007,6131.605975723623
12747,12747,B002-03007-00007,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03007,4292.98947464161
12748,12748,B002-03007-00008,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03007,7283.309523809525
12749,12749,B002-03007-00009,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03007,3644.205009276438
12750,12750,B002-03007-00010,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03007,3186.58917333469
12751,12751,B002-03007-00011,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03007,5654.13086419753
12752,12752,B002-03007-00012,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03007,1223.3333333333333
12753,12753,B002-03007-00013,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03007,2229.688311688312
12754,12754,B002-03007-00016,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03007,1358.3333333333333
12755,12755,B002-03008-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03008,65039.97493734336
12756,12756,B002-03008-00002,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03008,49745.16676038611
12757,12757,B002-03008-00003,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03008,51086.23493975903
12758,12758,B002-03009-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03009,30831.458333333332
12759,12759,B002-03011-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03011,821.1528822055137
12760,12760,B002-03012-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03012,23000.0
12761,12761,B002-03012-00002,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03012,25941.666666666668
12762,12762,B002-03012-00003,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-03012,10800.0
12763,12763,B002-03012-00004,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03012,0.0
12764,12764,B002-03013-00001,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03013,7578.630894195411
12765,12765,B002-03013-00002,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03013,11897.003745318352
12766,12766,B002-03013-00003,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03013,13601.328297222752
12767,12767,B002-03013-00004,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-03013,6250.061264190935
12768,12768,B002-03013-00005,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-03013,1237.6584666041922
12769,12769,B002-03013-00006,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013,4208.259587020649
12770,12770,B002-03013-00007,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03013,18542.602217602216
12771,12771,B002-03013-00008,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03013,12431.506849315068
12772,12772,B002-03013-00010,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-03013,2003.5348254718406
12773,12773,B002-03013-00011,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013,21812.5
12774,12774,B002-03013-00012,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013,9900.0
12775,12775,B002-03013-00015,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03013,7721.621621621623
12776,12776,B002-03013-00016,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013,2572.249053030303
12777,12777,B002-03014-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03014,38521.36125485044
12778,12778,B002-03015-00001,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-03015,122606.31578947368
12779,12779,B002-03017-00001,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-03017,1824.042873662278
12780,12780,B002-03018-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03018,103900.0
12781,12781,B002-03018-00002,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03018,90900.0
12782,12782,B002-03019-00001,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03019,11793.981481481482
12783,12783,B002-03019-00002,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03019,14398.816568047336
12784,12784,B002-03019-00003,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03019,7024.380165289256
12785,12785,B002-03019-00004,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,896.7379522094055
12786,12786,B002-03019-00005,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,478.7145727230287
12787,12787,B002-03019-00006,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,4264.441697088941
12788,12788,B002-03019-00007,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,725.7880853520747
12789,12789,B002-03019-00008,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,746.0973053362759
12790,12790,B002-03019-00009,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,589.074074074074
12791,12791,B002-03019-00010,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-03019,8873.312883435583
12792,12792,B002-03019-00011,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,569.3762755139056
12793,12793,B002-03019-00013,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03019,1350.0
12794,12794,B002-03019-00014,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,1114.7917952329715
12795,12795,B002-03019-00016,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,797.8104575163399
12796,12796,B002-03019-00019,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,601.4666666666666
12797,12797,B002-03019-00020,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,327.18398268398266
12798,12798,B002-03019-00021,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03019,881.1594202898553
12799,12799,B002-03019-00023,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03019,1834.6518987341774
12800,12800,B002-03019-00026,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,709.65
12801,12801,B002-03019-00028,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,331.25
12802,12802,B002-03019-00029,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,520.0
12803,12803,B002-03019-00030,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,615.625
12804,12804,B002-03019-00031,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,835.3214285714286
12805,12805,B002-03019-00032,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,875.0
12806,12806,B002-03019-00034,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,475.7692307692308
12807,12807,B002-03019-00037,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03019,1440.0
12808,12808,B002-03019-00038,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,1980.0
12809,12809,B002-03019-00039,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,3006.451612903226
12810,12810,B002-03019-00041,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03019,1390.0
12811,12811,B002-03019-00047,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,0.0
12812,12812,B002-03019-00048,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,0.0
12813,12813,B002-03019-00050,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03019,595.0
12814,12814,B002-03019-00051,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03019,1930.0
12815,12815,B002-03020-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03020,15177.067618723555
12816,12816,B002-03020-00002,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03020,15506.496423477854
12817,12817,B002-03020-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03020,13325.0
12818,12818,B002-03021-00001,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03021,1758.0357142857142
12819,12819,B002-03021-00003,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03021,2014.2857142857142
12820,12820,B002-03022-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03022,2754.676269991194
12821,12821,B002-03023-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03023,16800.0
12822,12822,B002-03024-00001,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03024,8300.0
12823,12823,B002-03025-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03025,47853.58085808581
12824,12824,B002-03025-00002,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03025,14285.964912280702
12825,12825,B002-03025-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03025,6900.0
12826,12826,B002-03026-00001,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03026,11147.773279352226
12827,12827,B002-03026-00002,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03026,4188.652482269504
12828,12828,B002-03027-00001,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03027,3800.0
12829,12829,B002-03028-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03028,5980.450330734475
12830,12830,B002-03029-00001,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03029,15944.237918215615
12831,12831,B002-03029-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03029,19800.0
12832,12832,B002-03029-00003,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03029,0.0
12833,12833,B002-03030-00001,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-03030,1762.5
12834,12834,B002-03031-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03031,1599.8646610766991
12835,12835,B002-03032-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03032,9484.30871516554
12836,12836,B002-03032-00002,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03032,14347.837370242214
12837,12837,B002-03032-00003,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03032,21686.9376436472
12838,12838,B002-03032-00004,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03032,11270.873786407767
12839,12839,B002-03034-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03034,6013.109720758698
12840,12840,B002-03034-00002,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03034,6339.378305752753
12841,12841,B002-03035-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03035,36165.37693178681
12842,12842,B002-03035-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03035,21952.994624112267
12843,12843,B002-03036-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03036,4519.135888516247
12844,12844,B002-03036-00002,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03036,3367.181388217375
12845,12845,B002-03036-00003,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03036,7518.197278911564
12846,12846,B002-03036-00004,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-03036,15439.52380952381
12847,12847,B002-03036-00005,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-03036,15494.738955823292
12848,12848,B002-03038-00001,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03038,25664.86666666666
12849,12849,B002-03038-00002,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03038,3566.6792446118557
12850,12850,B002-03038-00003,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03038,7900.0
12851,12851,B002-03039-00001,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03039,2514.7929223161914
12852,12852,B002-03039-00003,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03039,2800.0
12853,12853,B002-03041-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03041,23369.91341991342
12854,12854,B002-03042-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03042,1436.2903225806451
12855,12855,B002-03042-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03042,1390.0
12856,12856,B002-03042-00003,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03042,1496.4705882352941
12857,12857,B002-03042-00004,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03042,848.5714285714287
12858,12858,B002-03043-00001,B002-C001-0002,B002-C002-0009,B002-C003-0045,B002-03043,8298.417721518988
12859,12859,B002-03043-00002,B002-C001-0002,B002-C002-0009,B002-C003-0045,B002-03043,16499.53038674033
12860,12860,B002-03043-00003,B002-C001-0002,B002-C002-0009,B002-C003-0045,B002-03043,13101.666666666668
12861,12861,B002-03043-00004,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03043,17922.83197831978
12862,12862,B002-03043-00005,B002-C001-0002,B002-C002-0009,B002-C003-0045,B002-03043,29200.0
12863,12863,B002-03044-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03044,72419.64400390793
12864,12864,B002-03045-00002,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-03045,1505.7894736842106
12865,12865,B002-03047-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03047,3414.7597275273743
12866,12866,B002-03047-00002,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03047,2499.4333333333334
12867,12867,B002-03048-00001,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03048,10088.59449445515
12868,12868,B002-03048-00002,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-03048,7064.57310863752
12869,12869,B002-03049-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03049,20842.233078387602
12870,12870,B002-03050-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03050,1345.035708659971
12871,12871,B002-03050-00002,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03050,11415.806240521686
12872,12872,B002-03050-00003,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03050,1677.7364551196154
12873,12873,B002-03051-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03051,6643.390426520177
12874,12874,B002-03051-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03051,22494.26287540361
12875,12875,B002-03051-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03051,11187.5
12876,12876,B002-03051-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03051,15767.74923724524
12877,12877,B002-03051-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03051,9400.530006523159
12878,12878,B002-03051-00006,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-03051,12925.0
12879,12879,B002-03051-00007,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-03051,15894.23926767677
12880,12880,B002-03051-00010,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03051,9484.283088235294
12881,12881,B002-03051-00011,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03051,13970.27534823453
12882,12882,B002-03051-00012,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03051,20071.428571428572
12883,12883,B002-03051-00016,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-03051,4633.333333333334
12884,12884,B002-03053-00001,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-03053,222.98470089319443
12885,12885,B002-03054-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03054,1852.9856630824377
12886,12886,B002-03054-00003,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03054,802.2824918442318
12887,12887,B002-03054-00004,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03054,2793.5849056603774
12888,12888,B002-03054-00005,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03054,714.240837696335
12889,12889,B002-03055-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03055,17017.153154780324
12890,12890,B002-03056-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03056,151717.84078964515
12891,12891,B002-03057-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03057,31250.0
12892,12892,B002-03057-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03057,76980.9689437333
12893,12893,B002-03057-00003,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03057,68774.88737117338
12894,12894,B002-03057-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03057,28690.86937712893
12895,12895,B002-03057-00005,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03057,30166.666666666664
12896,12896,B002-03058-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03058,21805.418586789554
12897,12897,B002-03059-00002,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,24288.1839912853
12898,12898,B002-03059-00003,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,8450.0
12899,12899,B002-03059-00004,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,6676.338383838384
12900,12900,B002-03059-00005,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,8513.896085244709
12901,12901,B002-03059-00006,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,5824.047619047619
12902,12902,B002-03059-00007,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,4665.837516743346
12903,12903,B002-03059-00008,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,7159.2783527222955
12904,12904,B002-03059-00009,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,5124.666666666667
12905,12905,B002-03059-00010,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,7184.469202161525
12906,12906,B002-03059-00011,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,6897.088396836984
12907,12907,B002-03059-00012,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,7420.293524489876
12908,12908,B002-03059-00013,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,4491.725272035378
12909,12909,B002-03059-00014,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,3083.1581993731675
12910,12910,B002-03059-00015,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,8534.833333333332
12911,12911,B002-03059-00016,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,3139.5806994907675
12912,12912,B002-03059-00017,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,6552.581990182438
12913,12913,B002-03059-00018,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,14831.818181818182
12914,12914,B002-03059-00019,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,3249.5993589743593
12915,12915,B002-03059-00024,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,6500.0
12916,12916,B002-03059-00025,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,19400.0
12917,12917,B002-03059-00027,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,0.0
12918,12918,B002-03059-00028,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03059,2780.0
12919,12919,B002-03060-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03060,23406.350210970464
12920,12920,B002-03061-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03061,14000.0
12921,12921,B002-03062-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03062,3566.6666666666665
12922,12922,B002-03063-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03063,1641.0
12923,12923,B002-03063-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03063,1490.0
12924,12924,B002-03063-00004,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03063,1190.0
12925,12925,B002-03064-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03064,21818.096604468094
12926,12926,B002-03065-00001,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-03065,5500.0
12927,12927,B002-03065-00002,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-03065,2700.0
12928,12928,B002-03066-00001,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,202.21040388138414
12929,12929,B002-03066-00002,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,9479.693486590038
12930,12930,B002-03066-00003,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,3312.816534777176
12931,12931,B002-03066-00004,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,3517.333333333333
12932,12932,B002-03066-00005,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,10381.942702780187
12933,12933,B002-03066-00006,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,34407.64947089947
12934,12934,B002-03066-00007,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,7200.0
12935,12935,B002-03066-00008,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,5227.142857142858
12936,12936,B002-03066-00009,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,15293.924437830687
12937,12937,B002-03066-00010,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,3061.539923994347
12938,12938,B002-03066-00011,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,17780.189792663474
12939,12939,B002-03066-00012,B002-C001-0002,B002-C002-0006,B002-C003-0031,B002-03066,3299.8611111111113
